u,kx_A^-1,ky_A^-1,E_v_eV,E_c1_periodic_chart_eV
-4.687500000000000000e-01,4.159947899350891487e-01,2.401747039505055525e-01,-3.792166669279330993e+00,2.253005402076743713e-01
-4.675000000000000266e-01,4.148854704952622541e-01,2.395342380733042342e-01,-3.771808960228378638e+00,2.262677970088742829e-01
-4.662500000000000533e-01,4.137761510554353594e-01,2.388937721961028882e-01,-3.751505610881166408e+00,2.272373270340487805e-01
-4.650000000000000799e-01,4.126668316156084648e-01,2.382533063189015421e-01,-3.731256621237696525e+00,2.282091302831979196e-01
-4.637499999999999956e-01,4.115575121757815147e-01,2.376128404417001683e-01,-3.711061991297964990e+00,2.291832067563217556e-01
-4.625000000000000222e-01,4.104481927359546201e-01,2.369723745644988222e-01,-3.690921721061975802e+00,2.301595564534201221e-01
-4.612500000000000488e-01,4.093388732961277254e-01,2.363319086872975039e-01,-3.670835810529728960e+00,2.311381793744930746e-01
-4.600000000000000755e-01,4.082295538563008863e-01,2.356914428100961578e-01,-3.650804259701221799e+00,2.321190755195406130e-01
-4.587499999999999911e-01,4.071202344164738807e-01,2.350509769328947562e-01,-3.630827068576452987e+00,2.331022448885629039e-01
-4.575000000000000178e-01,4.060109149766469860e-01,2.344105110556934379e-01,-3.610904237155428298e+00,2.340876874815597530e-01
-4.562500000000000444e-01,4.049015955368201469e-01,2.337700451784920919e-01,-3.591035765438143734e+00,2.350754032985311326e-01
-4.550000000000000711e-01,4.037922760969932523e-01,2.331295793012907736e-01,-3.571221653424599740e+00,2.360653923394771814e-01
-4.537499999999999867e-01,4.026829566571662467e-01,2.324891134240893720e-01,-3.551461901114795428e+00,2.370576546043979549e-01
-4.525000000000000133e-01,4.015736372173394075e-01,2.318486475468880259e-01,-3.531756508508733905e+00,2.380521900932932589e-01
-4.512500000000000400e-01,4.004643177775125129e-01,2.312081816696867076e-01,-3.512105475606412508e+00,2.390489988061631765e-01
-4.500000000000000666e-01,3.993549983376856183e-01,2.305677157924853615e-01,-3.492508802407832125e+00,2.400480807430077634e-01
-4.487499999999999822e-01,3.982456788978586681e-01,2.299272499152839877e-01,-3.472966488912991423e+00,2.410494359038268808e-01
-4.475000000000000089e-01,3.971363594580317735e-01,2.292867840380826416e-01,-3.453478535121892623e+00,2.420530642886206674e-01
-4.462500000000000355e-01,3.960270400182048789e-01,2.286463181608812956e-01,-3.434044941034535281e+00,2.430589658973890677e-01
-4.450000000000000622e-01,3.949177205783779843e-01,2.280058522836799773e-01,-3.414665706650918064e+00,2.440671407301320817e-01
-4.437499999999999778e-01,3.938084011385510341e-01,2.273653864064785757e-01,-3.395340831971040974e+00,2.450775887868497094e-01
-4.425000000000000044e-01,3.926990816987241395e-01,2.267249205292772574e-01,-3.376070316994905340e+00,2.460903100675419508e-01
-4.412500000000000311e-01,3.915897622588972449e-01,2.260844546520759113e-01,-3.356854161722511165e+00,2.471053045722088060e-01
-4.400000000000000577e-01,3.904804428190704058e-01,2.254439887748745652e-01,-3.337692366153858448e+00,2.481225723008502748e-01
-4.387499999999999734e-01,3.893711233792434001e-01,2.248035228976731914e-01,-3.318584930288944523e+00,2.491421132534664129e-01
-4.375000000000000000e-01,3.882618039394165055e-01,2.241630570204718453e-01,-3.299531854127772501e+00,2.501639274300571092e-01
-4.362500000000000266e-01,3.871524844995896664e-01,2.235225911432705270e-01,-3.280533137670342381e+00,2.511880148306223637e-01
-4.350000000000000533e-01,3.860431650597627717e-01,2.228821252660691810e-01,-3.261588780916651942e+00,2.522143754551624539e-01
-4.337500000000000799e-01,3.849338456199358771e-01,2.222416593888678626e-01,-3.242698783866702961e+00,2.532430093036769914e-01
-4.324999999999999956e-01,3.838245261801088715e-01,2.216011935116664611e-01,-3.223863146520492773e+00,2.542739163761662535e-01
-4.312500000000000222e-01,3.827152067402820323e-01,2.209607276344651150e-01,-3.205081868878025819e+00,2.553070966726299629e-01
-4.300000000000000488e-01,3.816058873004551377e-01,2.203202617572637967e-01,-3.186354950939298991e+00,2.563425501930683970e-01
-4.287500000000000755e-01,3.804965678606282431e-01,2.196797958800624506e-01,-3.167682392704313177e+00,2.573802769374814448e-01
-4.274999999999999911e-01,3.793872484208012930e-01,2.190393300028610490e-01,-3.149064194173067488e+00,2.584202769058691063e-01
-4.262500000000000178e-01,3.782779289809743983e-01,2.183988641256597307e-01,-3.130500355345563701e+00,2.594625500982314925e-01
-4.250000000000000444e-01,3.771686095411475037e-01,2.177583982484583847e-01,-3.111990876221800484e+00,2.605070965145682704e-01
-4.237500000000000711e-01,3.760592901013206091e-01,2.171179323712570663e-01,-3.093535756801778280e+00,2.615539161548798286e-01
-4.224999999999999867e-01,3.749499706614936589e-01,2.164774664940556648e-01,-3.075134997085495758e+00,2.626030090191661115e-01
-4.212500000000000133e-01,3.738406512216667643e-01,2.158370006168543465e-01,-3.056788597072955138e+00,2.636543751074268416e-01
-4.200000000000000400e-01,3.727313317818398697e-01,2.151965347396530004e-01,-3.038496556764155532e+00,2.647080144196620743e-01
-4.187500000000000666e-01,3.716220123420130306e-01,2.145560688624516543e-01,-3.020258876159097383e+00,2.657639269558720874e-01
-4.174999999999999822e-01,3.705126929021860249e-01,2.139156029852502805e-01,-3.002075555257777140e+00,2.668221127160567141e-01
-4.162500000000000089e-01,3.694033734623591303e-01,2.132751371080489344e-01,-2.983946594060199686e+00,2.678825717002158435e-01
-4.150000000000000355e-01,3.682940540225322912e-01,2.126346712308476161e-01,-2.965871992566365023e+00,2.689453039083498087e-01
-4.137500000000000622e-01,3.671847345827053966e-01,2.119942053536462701e-01,-2.947851750776269153e+00,2.700103093404582211e-01
-4.124999999999999778e-01,3.660754151428783909e-01,2.113537394764448685e-01,-2.929885868689912520e+00,2.710775879965413582e-01
-4.112500000000000044e-01,3.649660957030515518e-01,2.107132735992435502e-01,-2.911974346307300010e+00,2.721471398765988869e-01
-4.100000000000000311e-01,3.638567762632246572e-01,2.100728077220422041e-01,-2.894117183628427625e+00,2.732189649806313625e-01
-4.087500000000000577e-01,3.627474568233977625e-01,2.094323418448408858e-01,-2.876314380653295366e+00,2.742930633086383407e-01
-4.074999999999999734e-01,3.616381373835708124e-01,2.087918759676394842e-01,-2.858565937381903233e+00,2.753694348606197106e-01
-4.062500000000000000e-01,3.605288179437439178e-01,2.081514100904381381e-01,-2.840871853814253001e+00,2.764480796365760273e-01
-4.050000000000000266e-01,3.594194985039170231e-01,2.075109442132368198e-01,-2.823232129950343783e+00,2.775289976365069577e-01
-4.037500000000000533e-01,3.583101790640901285e-01,2.068704783360354738e-01,-2.805646765790174690e+00,2.786121888604121688e-01
-4.025000000000000799e-01,3.572008596242632894e-01,2.062300124588341554e-01,-2.788115761333747944e+00,2.796976533082921046e-01
-4.012499999999999956e-01,3.560915401844362838e-01,2.055895465816327539e-01,-2.770639116581059547e+00,2.807853909801469872e-01
-4.000000000000000222e-01,3.549822207446093891e-01,2.049490807044314078e-01,-2.753216831532113495e+00,2.818754018759762614e-01
-3.987500000000000488e-01,3.538729013047825500e-01,2.043086148272300895e-01,-2.735848906186908902e+00,2.829676859957799273e-01
-3.975000000000000755e-01,3.527635818649556554e-01,2.036681489500287434e-01,-2.718535340545444878e+00,2.840622433395583180e-01
-3.962499999999999911e-01,3.516542624251286497e-01,2.030276830728273696e-01,-2.701276134607719648e+00,2.851590739073116554e-01
-3.950000000000000178e-01,3.505449429853018106e-01,2.023872171956260235e-01,-2.684071288373738540e+00,2.862581776990392735e-01
-3.937500000000000444e-01,3.494356235454749160e-01,2.017467513184246775e-01,-2.666920801843496225e+00,2.873595547147415052e-01
-3.925000000000000711e-01,3.483263041056480214e-01,2.011062854412233591e-01,-2.649824675016995368e+00,2.884632049544185728e-01
-3.912499999999999867e-01,3.472169846658210712e-01,2.004658195640219576e-01,-2.632782907894234636e+00,2.895691284180702540e-01
-3.900000000000000133e-01,3.461076652259941766e-01,1.998253536868206393e-01,-2.615795500475215363e+00,2.906773251056964380e-01
-3.887500000000000400e-01,3.449983457861672820e-01,1.991848878096192932e-01,-2.598862452759937103e+00,2.917877950172972357e-01
-3.875000000000000666e-01,3.438890263463403874e-01,1.985444219324179471e-01,-2.581983764748399857e+00,2.929005381528727581e-01
-3.862499999999999822e-01,3.427797069065134372e-01,1.979039560552165733e-01,-2.565159436440603180e+00,2.940155545124226721e-01
-3.850000000000000089e-01,3.416703874666865426e-01,1.972634901780152272e-01,-2.548389467836547073e+00,2.951328440959474220e-01
-3.837500000000000355e-01,3.405610680268596480e-01,1.966230243008139089e-01,-2.531673858936231980e+00,2.962524069034467855e-01
-3.825000000000000622e-01,3.394517485870328088e-01,1.959825584236125628e-01,-2.515012609739658789e+00,2.973742429349206517e-01
-3.812499999999999778e-01,3.383424291472058032e-01,1.953420925464111613e-01,-2.498405720246824391e+00,2.984983521903691317e-01
-3.800000000000000044e-01,3.372331097073789086e-01,1.947016266692098430e-01,-2.481853190457732339e+00,2.996247346697923364e-01
-3.787500000000000311e-01,3.361237902675520695e-01,1.940611607920084969e-01,-2.465355020372381301e+00,3.007533903731900438e-01
-3.775000000000000577e-01,3.350144708277251748e-01,1.934206949148071786e-01,-2.448911209990771276e+00,3.018843193005623649e-01
-3.762499999999999734e-01,3.339051513878981692e-01,1.927802290376057770e-01,-2.432521759312900045e+00,3.030175214519095217e-01
-3.750000000000000000e-01,3.327958319480712746e-01,1.921397631604044309e-01,-2.416186668338771160e+00,3.041529968272310702e-01
-3.737500000000000266e-01,3.316865125082444354e-01,1.914992972832031126e-01,-2.399905937068383732e+00,3.052907454265272325e-01
-3.725000000000000533e-01,3.305771930684175408e-01,1.908588314060017666e-01,-2.383679565501736874e+00,3.064307672497980084e-01
-3.712500000000000799e-01,3.294678736285906462e-01,1.902183655288004482e-01,-2.367507553638831030e+00,3.075730622970436201e-01
-3.699999999999999956e-01,3.283585541887636960e-01,1.895778996515990467e-01,-2.351389901479664868e+00,3.087176305682637345e-01
-3.687500000000000222e-01,3.272492347489368014e-01,1.889374337743977283e-01,-2.335326609024240163e+00,3.098644720634583516e-01
-3.675000000000000488e-01,3.261399153091099068e-01,1.882969678971963823e-01,-2.319317676272556916e+00,3.110135867826276934e-01
-3.662500000000000755e-01,3.250305958692830122e-01,1.876565020199950362e-01,-2.303363103224613795e+00,3.121649747257716490e-01
-3.649999999999999911e-01,3.239212764294560620e-01,1.870160361427936624e-01,-2.287462889880411243e+00,3.133186358928902182e-01
-3.637500000000000178e-01,3.228119569896291674e-01,1.863755702655923163e-01,-2.271617036239950149e+00,3.144745702839832902e-01
-3.625000000000000444e-01,3.217026375498022728e-01,1.857351043883909980e-01,-2.255825542303230069e+00,3.156327778990511979e-01
-3.612500000000000711e-01,3.205933181099754337e-01,1.850946385111896519e-01,-2.240088408070251891e+00,3.167932587380936083e-01
-3.599999999999999867e-01,3.194839986701484280e-01,1.844541726339882504e-01,-2.224405633541011618e+00,3.179560128011106324e-01
-3.587500000000000133e-01,3.183746792303215334e-01,1.838137067567869321e-01,-2.208777218715514135e+00,3.191210400881022702e-01
-3.575000000000000400e-01,3.172653597904946943e-01,1.831732408795855860e-01,-2.193203163593758109e+00,3.202883405990685217e-01
-3.562500000000000666e-01,3.161560403506677996e-01,1.825327750023842677e-01,-2.177683468175742654e+00,3.214579143340093870e-01
-3.549999999999999822e-01,3.150467209108407940e-01,1.818923091251828661e-01,-2.162218132461465547e+00,3.226297612929250880e-01
-3.537500000000000089e-01,3.139374014710139549e-01,1.812518432479815200e-01,-2.146807156450932119e+00,3.238038814758150696e-01
-3.525000000000000355e-01,3.128280820311870603e-01,1.806113773707802017e-01,-2.131450540144138817e+00,3.249802748826796650e-01
-3.512500000000000622e-01,3.117187625913601656e-01,1.799709114935788556e-01,-2.116148283541086528e+00,3.261589415135190961e-01
-3.499999999999999778e-01,3.106094431515332155e-01,1.793304456163774818e-01,-2.100900386641774364e+00,3.273398813683332520e-01
-3.487500000000000044e-01,3.095001237117063209e-01,1.786899797391761358e-01,-2.085706849446204103e+00,3.285230944471215775e-01
-3.475000000000000311e-01,3.083908042718794262e-01,1.780495138619747897e-01,-2.070567671954373523e+00,3.297085807498848498e-01
-3.462500000000000577e-01,3.072814848320525316e-01,1.774090479847734714e-01,-2.055482854166284845e+00,3.308963402766226247e-01
-3.449999999999999734e-01,3.061721653922255815e-01,1.767685821075720698e-01,-2.040452396081935849e+00,3.320863730273352354e-01
-3.437500000000000000e-01,3.050628459523986868e-01,1.761281162303707515e-01,-2.025476297701328754e+00,3.332786790020221268e-01
-3.425000000000000266e-01,3.039535265125717922e-01,1.754876503531694054e-01,-2.010554559024462229e+00,3.344732582006839650e-01
-3.412500000000000533e-01,3.028442070727449531e-01,1.748471844759680593e-01,-1.995687180051337828e+00,3.356701106233200838e-01
-3.400000000000000799e-01,3.017348876329180585e-01,1.742067185987667410e-01,-1.980874160781952886e+00,3.368692362699311493e-01
-3.387499999999999956e-01,3.006255681930910528e-01,1.735662527215653395e-01,-1.966115501216307848e+00,3.380706351405167176e-01
-3.375000000000000222e-01,2.995162487532642137e-01,1.729257868443640211e-01,-1.951411201354405600e+00,3.392743072350767886e-01
-3.362500000000000488e-01,2.984069293134373191e-01,1.722853209671626751e-01,-1.936761261196243700e+00,3.404802525536116953e-01
-3.350000000000000755e-01,2.972976098736104245e-01,1.716448550899613290e-01,-1.922165680741822369e+00,3.416884710961209937e-01
-3.337499999999999911e-01,2.961882904337834743e-01,1.710043892127599552e-01,-1.907624459991141164e+00,3.428989628626050168e-01
-3.325000000000000178e-01,2.950789709939565797e-01,1.703639233355586091e-01,-1.893137598944202082e+00,3.441117278530636536e-01
-3.312500000000000444e-01,2.939696515541296851e-01,1.697234574583572908e-01,-1.878705097601003127e+00,3.453267660674969042e-01
-3.300000000000000711e-01,2.928603321143027904e-01,1.690829915811559447e-01,-1.864326955961545407e+00,3.465440775059046574e-01
-3.287499999999999867e-01,2.917510126744758403e-01,1.684425257039545432e-01,-1.850003174025827812e+00,3.477636621682872464e-01
-3.275000000000000133e-01,2.906416932346489457e-01,1.678020598267532248e-01,-1.835733751793852120e+00,3.489855200546442271e-01
-3.262500000000000400e-01,2.895323737948220510e-01,1.671615939495518788e-01,-1.821518689265616553e+00,3.502096511649758215e-01
-3.250000000000000666e-01,2.884230543549952119e-01,1.665211280723505605e-01,-1.807357986441122666e+00,3.514360554992821406e-01
-3.237499999999999822e-01,2.873137349151682063e-01,1.658806621951491589e-01,-1.793251643320368016e+00,3.526647330575632955e-01
-3.225000000000000089e-01,2.862044154753413117e-01,1.652401963179478406e-01,-1.779199659903355712e+00,3.538956838398187310e-01
-3.212500000000000355e-01,2.850950960355144725e-01,1.645997304407464945e-01,-1.765202036190084423e+00,3.551289078460487803e-01
-3.200000000000000622e-01,2.839857765956875779e-01,1.639592645635451484e-01,-1.751258772180553480e+00,3.563644050762536652e-01
-3.187499999999999778e-01,2.828764571558605723e-01,1.633187986863437746e-01,-1.737369867874762219e+00,3.576021755304332750e-01
-3.175000000000000044e-01,2.817671377160337332e-01,1.626783328091424285e-01,-1.723535323272713526e+00,3.588422192085871654e-01
-3.162500000000000311e-01,2.806578182762068385e-01,1.620378669319411102e-01,-1.709755138374405403e+00,3.600845361107158915e-01
-3.150000000000000577e-01,2.795484988363799439e-01,1.613974010547397642e-01,-1.696029313179837850e+00,3.613291262368192314e-01
-3.137499999999999734e-01,2.784391793965529383e-01,1.607569351775383626e-01,-1.682357847689009978e+00,3.625759895868971849e-01
-3.125000000000000000e-01,2.773298599567260991e-01,1.601164693003370443e-01,-1.668740741901924896e+00,3.638251261609496412e-01
-3.112500000000000266e-01,2.762205405168992045e-01,1.594760034231356982e-01,-1.655177995818580161e+00,3.650765359589767112e-01
-3.100000000000000533e-01,2.751112210770723099e-01,1.588355375459343799e-01,-1.641669609438976218e+00,3.663302189809782838e-01
-3.087499999999999689e-01,2.740019016372453597e-01,1.581950716687329783e-01,-1.628215582763112401e+00,3.675861752269548033e-01
-3.074999999999999956e-01,2.728925821974184651e-01,1.575546057915316323e-01,-1.614815915790990264e+00,3.688444046969057144e-01
